公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US10459444B1","US15/803603","Autonomous vehicle fleet model training and testing","20171103","20191029","20191029","G05D  1/00 | G05D  1/02 | G08G  1/123 | G07C  5/00","G05D","G05D1/0088 | G05D1/0027 | G05D1/0221 | G07C5/008 | G08G1/123 | G05D2201/0213","G05D1","20","Zoox, Inc.","zoox","Kentley-Klay; Timothy David","Kentley-Klay","6","0","0","6","0","0","有效","1","14",
"US10455215B2","US15/189141","System, method, and recording medium for a closed-loop immersive viewing technology coupled to drones","20160622","20191022","20191022","H04N 13/239 | H04N 13/344 | H04N 13/296 | B64C 39/02 | B64D 47/08 | G05D  1/00","H04N","H04N13/239 | B64C39/024 | B64D47/08 | G05D1/0016 | G05D1/0027 | H04N13/296 | H04N13/344 | B64C2201/127","H04N13","20","INTERNATIONAL BUSINESS MACHINES CORPORATION","international business machines","Doerre; George W. | Gordon; Michael S. | Kozloski; James R. | Pickover; Clifford A.","Doerre","10","0","0","10","0","0","有效","1","22",
"US10409291B2","US15/469635","Teaming in swarm intelligent robot sets","20170327","20190910","20190910","G05B 19/418 | G05D  1/02 | G06K  9/00 | G05D  1/00 | B25J  9/16 | B25J 13/00 | G06Q 10/00","G05B","G05D1/0291 | B25J9/162 | B25J9/1661 | B25J9/1669 | B25J13/006 | G05D1/0027 | G05D1/0221 | G05D1/0246 | G05D1/0297 | G06K9/00664 | G06Q10/00 | G05B2219/39146","G05D1","15","International Business Machines Corporation","international business machines","Baughman; Aaron K. | Bastian; David C. | McCrory; Nicholas A. | Whitman; Todd R.","Baughman","13","0","0","13","0","0","有效","1","17",
"US10394252B2","US15/610216","System and method for platooning vehicles","20170531","20190827","20190827","G05D  1/02 | G08G  1/00 | G05D  1/00 | F01N 11/00 | F01N  3/021 | F01N  9/00","G05D","G05D1/0293 | F01N3/021 | F01N9/00 | G05D1/0027 | G08G1/22 | F01N2900/102 | F01N2900/12 | F01N2900/1602","G05D1","20","Ford Global Technologies, LLC","ford motor","Hendrickson; Cory Scott | Van Nieuwstadt; Michiel J.","Hendrickson","5","0","0","5","0","0","有效","1","8",
"US10386836B2","US15/644267","Interactions between vehicle and teleoperations system","20170707","20190820","20190820","G05D  1/00 | G05D  1/02","G05D","G05D1/0044 | G05D1/0214 | G05D1/0231","G05D1","20","Zoox, Inc.","zoox","Lockwood; Amanda Lee Kelly | Gogna; Ravi | Linscott; Gary | Caldwell; Timothy | Kobilarov; Marin | Orecchio; Paul | Xie; Dan | Rege; Ashutosh Gajanan | Levinson; Jesse Sol","Lockwood","17","1","4","13","1","0","有效","7","22",
"US20180169866A1","US15/382024","System and Method for Responding to Emergencies Using Robotic Assistance","20161216","20180621",,"B25J 11/00 | G05D  1/00 | H04W  4/22","B25J","B25J11/0005 | B25J11/008 | G05D1/0027 | G06Q50/00 | H04W4/90 | G05D1/104 | H04W84/18","B25J11","46","Fetch Robotics, Inc.","fetch robotics","Wise; Melonee","Wise","27","0","0","27","0","0","有效","1","8",
"US10338580B2","US15/421978","System and method for determining vehicle orientation in a vehicle consist","20170201","20190702","20190702","G05D  1/00 | H04W  4/38 | B61L 15/00 | B61L 25/02 | H04W  4/04","G05D","G05D1/0027 | B61L15/0027 | B61L15/0036 | B61L15/0072 | B61L25/028 | H04W4/046 | H04W4/38","G05D1","20","GE GLOBAL SOURCING LLC","ge global sourcing","Smith; Eugene | Peltz; David","Smith","170","0","0","170","0","0","有效","763","5",
"US20180200891A1","US15/409232","MONITORING AND CONTROLLING THE MOVEMENT OF MOBILE ROBOTS","20170118","20180719",,"B25J  9/16 | G05D  1/00","B25J","G05D1/0027 | B25J9/1697 | G05B2219/40117 | G05D1/0214 | G05D1/0297 | G05D2201/0216 | Y10S901/01","G05D1","20","INTERNATIONAL BUSINESS MACHINES CORPORATION","international business machines","ERICKSON; THOMAS D. | Kundu; Ashish | Pickover; Clifford A. | Vukovic; Maja","ERICKSON","0","0","0","0","0","0","有效","1","6",
"US10331122B2","US15/613190","Autonomous self-driving vehicle with advertising platform","20170603","20190625","20190625","G05D  1/00 | G06K  9/00 | G09F 21/04 | G09F 21/08 | G05D  1/02 | G05D  1/10 | G09F 27/00 | G08G  1/00","G05D","G05D1/0027 | G05D1/0246 | G05D1/0287 | G05D1/101 | G09F21/048 | G09F21/08 | G09F27/00 | B64C2201/12 | G05D2201/0212 | G05D2201/0213 | G08G1/00","G05D1","18","Terzian; Alexander","terzian alexander","Terzian; Alexander","Terzian","5","0","0","5","0","0","有效","2","27",
"US10331121B2","US15/377594","Vehicle communication system","20161213","20190625","20190625","G05D  1/00 | H04W  4/38 | B61L 15/00 | H04W 76/11 | H04W 76/14 | H04W  4/04","G05D","G05D1/0027 | B61L15/0027 | B61L15/0036 | B61L15/0072 | G05D1/0022 | H04W4/046 | H04W4/38 | H04W76/11 | H04W76/14","G05D1","9","GE GLOBAL SOURCING LLC","ge global sourcing","Cooper; Jared Klineman | McManus; Brian Joseph | Wawrzyniak; Frank | Haddock, III; Ralph C. | Foy; Robert James | Corry; James Glen | Kraeling; Mark Bradshaw | Goodermuth; Todd William | Smith; Eugene | Kellner; Steven Andrew | Nazareth; Joseph Mario | Schroeck; Brian William | Peltz; David Michael","Cooper","30","0","0","30","0","0","有效","763","16",
"US10308430B1","US15/389920","Distribution and retrieval of inventory and materials using autonomous vehicles","20161223","20190604","20190604","G06F  7/00 | B65G  1/137 | G05D  1/00 | G05D  1/02 | G06Q 30/02 | G06Q 10/08","G06F","B65G1/1373 | G05D1/0022 | G05D1/0027 | G05D1/0278 | G06Q10/083 | G06Q30/0205 | G05D2201/0213 | G05D2201/0216","B65G1","20","Amazon Technologies, Inc.","amazon technologies","Brady; Tye Michael | Canavor; Darren Ernest | Evans; Ethan Zane | Mishra; Pragyana K. | Siegel; Hilliard Bruce","Brady","255","1","12","243","0","1","有效","1","19",
"US10296012B2","US15/387446","Pre-computation of kinematically feasible roadmaps","20161221","20190521","20190521","G05D  1/02 | G05D  1/00","G05D","G05D1/0274 | G05D1/0027 | G05D1/0214 | G05D1/0217 | G05D2201/0216","G05D1","20","X Development LLC","x development","Lalonde; Geoffrey | Anderson-Sprecher; Peter","Lalonde","16","0","0","16","0","0","有效","1","26",
"US10274950B1","US16/049275","Self-driving vehicle systems and methods","20180730","20190430","20190430","G05D  1/00 | B60Q  1/50 | B60W 30/06","G05D","G05D1/0022 | B60Q1/503 | B60W30/06 | G05D1/0027 | G05D1/0088 | G05D1/0016 | G05D2201/0213","G05D1","30","Drivent Technologies Inc.","drivent technologies","Wengreen; Eric John | Schwie; Wesley Edward","Wengreen","89","4","0","89","0","4","有效","14","9",
"US10268191B1","US15/644349","Predictive teleoperator situational awareness","20170707","20190423","20190423","G05D  1/00","G05D","G05D1/0022 | G05D1/0016 | G05D1/0038","G05D1","20","Zoox, Inc.","zoox","Lockwood; Amanda Lee Kelly | Gogna; Ravi | Linscott; Gary | Orecchio; Paul | Xie; Dan | Rege; Ashutosh Gajanan | Levinson; Jesse Sol","Lockwood","3","5","0","3","1","4","有效","1","17",
"US10255648B2","US15/863903","Self-driving vehicle systems and methods","20180106","20190409","20190409","G06Q 50/30 | G06Q 20/12 | G05D  1/00 | G08G  1/00 | G05D  1/12","G06Q","G06Q50/30 | G05D1/0022 | G05D1/0027 | G05D1/0088 | G05D1/12 | G06Q20/12 | G08G1/202","G06Q50","30","Wengreen; Eric John | Schwie; Wesley Edward","wengreen eric john | schwie wesley edward","Wengreen; Eric John | Schwie; Wesley Edward","Wengreen","68","7","1","67","0","7","有效","14","12",
"US10254755B2","US15/401256","Methods and systems for drone network delivery system","20170109","20190409","20190409","B64C 39/00 | G06Q 10/00 | G05D  1/00 | B64C 39/02 | G06Q 10/08","B64C","G05D1/0027 | B64C39/024 | G05D1/0022 | G06Q10/0834 | B64C2201/128 | B64C2201/146","G05D1","21","INTERNATIONAL BUSINESS MACHINES CORPORATION","international business machines","Chow; Stephen | Miller; Grant D. | Nassar; Nader M. | Newhook; Richard J. | Walls; Erich D.","Chow","15","0","1","14","0","0","有效","1","12",
"US10246102B2","US15/459805","Systems and methods for implementing user preferences for vehicles","20170315","20190402","20190402","B60W 10/30 | B60W 50/00 | G05D  1/00 | B60W 50/10 | G05D  1/02 | B60W 40/08","B60W","B60W50/0098 | B60W10/30 | B60W40/08 | B60W50/10 | G05D1/0088 | G05D1/0287 | B60W2040/0809 | B60W2540/04 | B60W2710/30","B60W50","20","GM GLOBAL TECHNOLOGY OPERATIONS LLC","general motors","Graney; Matthew","Graney","13","0","6","7","0","0","有效","1","5",
"US10241506B2","US16/146026","Passenger transportation complex parent-subsidiary mobile carrier","20180928","20190326","20190326","B60P  3/42 | B63B  7/00 | B63B  7/04 | G05D  1/00 | G05D  1/02 | G05D  1/08 | H04W  4/70","B60P","G05D1/0027 | B60P3/42 | B63B7/04 | B63B2007/006 | G05D1/0022 | G05D1/0202 | G05D1/0206 | G05D1/0278 | G05D1/0289 | G05D1/0866 | H04W4/70","G05D1","20","Lin; Chen-Hsin","lin chen hsin","Lin; Chen-Hsin","Lin","0","0","0","0","0","0","有效","1","14",
"US10192540B2","US14/983404","Coordinated route distribution systems and methods","20151229","20190129","20190129","G05D  1/02 | G08G  3/00 | G05D  1/00 | G10K 11/26 | H04L 29/06 | G01S 13/93 | G08G  3/02 | G01S 15/02 | G01S 13/86 | G01S 15/88","G05D","G10K11/26 | G01S13/9307 | G05D1/0027 | G05D1/0088 | G05D1/0206 | G08G3/02 | H04L63/083 | G01S13/86 | G01S13/862 | G01S13/867 | G01S15/025 | G01S15/88","G10K11","20","FLIR BELGIUM BVBA","flir belgium bvba","Clarke; Samuel B. | Green; Thomas A. | Crane; Steve","Clarke","7","0","0","7","0","0","有效","134","15",
"US10185326B2","US15/198102","Vehicle operation control system","20160630","20190122","20190122","G01C 21/36 | G05D  1/00 | G05D  1/02 | G05D  1/03","G01C","G05D1/0287 | G05D1/0022 | G05D1/0027 | G05D1/0276","G05D1","13","General Electric Company","general electric","Zarella; Scott Joseph | Emelogu; Ikechi | Celidonia; Brian Edward | Patnurkar; Narendrasingh Puransingh | Sondur; Kaushik","Zarella","21","0","2","19","0","0","有效","3","22",
"US10168700B2","US15/041313","Control of an aerial drone using recognized gestures","20160211","20190101","20190101","B64C 39/02 | G05D  1/00 | G08G  5/04","B64C","G05D1/0088 | B64C39/024 | G05D1/0016 | G05D1/0027 | G05D1/0094 | B64C2201/127 | B64C2201/141 | B64C2201/146","G05D1","19","International Business Machines Corporation","international business machines","Gordon; Michael S. | Kozloski; James R. | Kundu; Ashish | Malkin; Peter K. | Pickover; Clifford A.","Gordon","20","0","0","20","0","0","有效","1","18",
"US10150524B2","US15/960975","Intelligent POD management and transport","20180424","20181211","20181211","B62D 63/02 | B60L 11/18 | G05D  1/02 | G05D  1/00 | B60L 11/00 | B62D 31/02 | B60L  5/38 | B60M  1/30 | B60F  5/02 | B62D 27/06 | B60P  3/42 | H02J  7/00 | B64C 39/02","B62D","B62D63/025 | B60F5/02 | B60L5/38 | B60L11/005 | B60L11/1816 | B60L11/1838 | B60M1/30 | B60P3/423 | B62D27/06 | B62D31/025 | B64C39/024 | G05D1/0027 | G05D1/0278 | H02J7/0052 | B64C2201/024 | B64C2201/042 | B64C2201/108 | B64C2201/128 | B64C2201/146","B62D63","17","Evans; Michael Steward","evans michael steward","Evans; Michael Steward","Evans","3","2","0","3","0","2","有效","17","24",
"US10120377B2","US15/236409","Multiple unmanned aerial vehicle autonomous coordination","20160813","20181106","20181106","G05D  1/00 | G08G  5/00 | H04W  4/02 | G05D  1/10","G05D","G05D1/0027 | G05D1/104 | G08G5/0013 | H04W4/023","G05D1","20","International Business Machines Corporation","international business machines","Lai; Jui-Hsin | Ma; Yu | Shi; Conglei | Xia; Yinglong","Lai","26","2","1","25","0","2","有效","1","7",
"US10114384B2","US15/263901","Formation flight path coordination of unmanned aerial vehicles","20160913","20181030","20181030","G05D  1/00 | G05D  1/10 | B64C 39/02 | G08G  5/04","G05D","G05D1/104 | B64C39/024 | G05D1/0027 | G08G5/045","G05D1","15","Arrowonics Technologies Ltd.","arrowonics technologies","Liu; Hugh Hong-Tao | Zhu; Hao Cheng | Findlay; Everett James | Zhao; Samuel","Liu","23","0","0","23","0","0","有效","1","18",
"US10112728B2","US15/950018","Drone charging stations","20180410","20181030","20181030","B64C 39/02 | G05D  1/00 | G08G  5/00 | B64F  1/36 | H02J  7/02","B64C","B64F1/362 | B64C39/024 | G05D1/0027 | G08G5/0013 | H02J7/025 | B64C2201/042 | B64C2201/066 | B64C2201/128 | G08G5/0095","B64F1","20","Evans; Michael Steward","evans michael steward","Evans; Michael Steward","Evans","44","2","1","43","0","2","有效","17","26",
"US10088842B2","US15/083904","Isobus wireless networking of agricultural machines in a collaborative agricultural process","20160329","20181002","20181002","G05D  1/00 | H04L 29/08 | H04L 12/66 | H04W 84/18","G05D","G05D1/0027 | G05D1/0022 | H04L12/66 | H04L67/12 | G05D2201/0201 | H04W84/18","G05D1","22","AGCO Corporation","agco","Schmidt; Kyle Kenneth | Johnson; Gerald R. | Buhler; Timothy Dan","Schmidt","2","0","0","2","0","0","有效","1","8",
"US10073463B2","US15/407097","Snow plow mode for autonomous driving","20170116","20180911","20180911","G05D  1/06 | G05D  3/00 | G06F  7/00 | G06F 17/00 | G05D  1/02 | G05D  1/00","G05D","G05D1/0291 | G05D1/0027 | G05D1/0285 | G05D2201/0202","G05D1","20","NIO USA, Inc.","nio usa","Smith; Alexander J.","Smith","12","0","0","12","0","0","有效","1","15",
"US10073451B2","US15/226351","Safety verifying system and method for verifying tractor-trailer combination","20160802","20180911","20180911","G05D  1/00 | G05D  1/02 | B60D  1/36 | B60D  1/26 | B60D  1/24 | G01C 21/34","G05D","G05D1/0055 | B60D1/248 | B60D1/26 | B60D1/36 | G01C21/3415 | G05D1/0022 | G05D1/0027 | G05D1/028 | G05D1/0246 | G05D1/0287 | G05D2201/0213","G05D1","14","DENSO International America, Inc. | DENSO CORPORATION","denso","Dotzler; Kevin J. | Graves; Jason | Wells; Bryan","Dotzler","14","0","0","14","0","0","有效","1","20",
"US10073449B1","US14/547038","Unmanned aerial vehicle data services","20141118","20180911","20180911","G05D  1/00 | H04L 29/06 | H04W 48/04 | H04L 29/08 | H04W 84/18 | H04W 16/20 | H04W  4/44","G05D","G05D1/0027 | H04L63/0442 | H04L63/0876 | H04L67/12 | H04L67/28 | H04W4/44 | H04W16/20 | H04W48/04 | H04W84/18","G05D1","20","Amazon Technologies, Inc.","amazon technologies","Sait; Abdul Sathar","Sait","29","6","3","26","1","5","有效","1","28",
"US10054939B1","US14/033511","Unmanned aerial vehicle systems and methods of use","20130922","20180821","20180821","B64C 27/82 | G05D  1/00 | B64C 39/02 | B64F  1/04 | B64F  1/06 | B64C 29/00 | B64C 29/02","B64C","G05D1/0027 | B64C39/024 | B64F1/04 | B64F1/06 | B64C27/82 | B64C29/0083 | B64C29/02 | B64C2201/024 | B64C2201/08 | B64C2201/084 | B64C2201/088 | B64C2201/126 | B64C2201/146","G05D1","34","Applewhite; Paul G.","applewhite paul g","Applewhite; Paul G.","Applewhite","66","4","0","66","0","4","有效","1","45",
"US10049286B2","US14/969619","Image-based risk estimation","20151215","20180814","20180814","G06K  9/00 | G06Q 10/06 | G06Q 50/26 | G06Q 50/28 | G06F 17/30 | G06T  7/00 | G01C 21/36 | G05D  1/00 | G06T  7/246 | G06F 11/30 | G06K  9/32","G06K","G06K9/00825 | G01C21/3647 | G05D1/0027 | G06F11/3065 | G06F17/30259 | G06K9/00288 | G06K9/00785 | G06K9/3233 | G06Q10/0635 | G06Q50/265 | G06Q50/28 | G06T7/0002 | G06T7/248 | G06K2209/25 | G06T2207/10004 | G06T2207/30252","G06K9","20","INTERNATIONAL BUSINESS MACHINES CORPORATION","international business machines","Garnavi; Rahil | Lynar; Timothy M. | Sedai; Suman | Wagner; John M.","Garnavi","32","0","1","31","0","0","有效","1","15",
"US10037041B2","US15/385542","System and apparatus for integrating mobile sensor platforms into autonomous vehicle operational control","20161220","20180731","20180731","G05D  1/12 | G05D  1/10 | G05D  1/00 | G06F 17/12 | G06F 17/16 | B64C 39/02 | B64D 47/08 | G06K  9/00","G05D","G05D1/12 | B64C39/024 | B64D47/08 | G05D1/0088 | G05D1/104 | G06F17/12 | G06F17/16 | G06K9/0063","G05D1","8","BIO CELLULAR DESIGN AERONAUTICS AFRICA SA","bio cellular design aeronautics africa","Ratti; Jayant | Benjelloum; Kamal M. | Hynes; Roderick","Ratti","6","0","0","6","0","0","有效","1","12",
"US10037029B1","US15/231719","Roadmap segmentation for robotic device coordination","20160808","20180731","20180731","G05D  1/00 | B65G  1/04 | G05D  1/02 | G08G  1/00 | G08G  1/16","G05D","G05D1/0027 | B65G1/0492 | G05D1/0212 | G05D1/0289 | G08G1/166 | G08G1/207 | G05D2201/0216","G05D1","20","X Development LLC","x development","Russell; Jared | Lalonde; Geoffrey","Russell","8","0","0","8","0","0","有效","1","16",
"US10031520B2","US15/058917","System and method for predicting an adequate ratio of unmanned vehicles to operators","20160302","20180724","20180724","G05D  1/00 | A61B  5/18 | B60K 28/06","G05D","G05D1/0027 | A61B5/18 | B60K28/06","G05D1","4","The United States of America, as Represented by the Secretary of the Navy","the united states navy","Rodas; Maria Olinda","Rodas","8","0","0","8","0","0","有效","1","24",
"US9965962B1","US14/940143","Aerial robotics network management infrastructure","20151112","20180508","20180508","G08G  5/00 | B64C 39/02 | G06F 17/30 | H04L 29/08 | G05D  1/00 | G06Q 40/08","G08G","G08G   5/0043 | B64C  39/024 | B64C2201/14 | G05D   1/0027 | G06F  17/30241 | G06Q  40/08 | G08G   5/0069 | G08G   5/0086 | G08G   5/0091 | H04L  67/12","G08G","20","Skyward IO, Inc.","skyward io","X | Evans; Jonathan | McCollough; Andrew | Maher; Dana | Nylund; Jake | Miller; Eric | Fiedler; Chase","X","31","1","0","31","0","1","有效","1","27",
"US9964948B2","US15/429261","Remote control and concierge service for an autonomous transit vehicle fleet","20170210","20180508","20180508","G05D  1/00 | G05D  1/02","G05D","G05D   1/0038 | B60W  40/04 | G05D   1/0061 | G05D   1/0088 | G05D   1/0297 | G05D2201/0212","G05D","19","The Florida International University Board of Trustees","the florida international university board of trustees","Ullrich; Oliver | Rishe; Naphtali","Ullrich","23","7","0","23","0","7","有效","1","25",
"US9957045B1","US15/694805","Stackable drones","20170903","20180501","20180501","B64C 37/02 | B64C 39/02 | G05D  1/00 | G05D  1/10","B64C","B64C  37/02 | B64C  39/024 | B64C2201/108 | B64C2201/128 | G05D   1/0027 | G05D   1/104","B64C","19","Daly; Brehnden","daly brehnden","Daly; Brehnden","Daly","24","5","0","24","0","5","有效","1","13",
"US9952591B2","US14/951212","Spatial-temporal forecasting for predictive situational awareness","20151124","20180424","20180424","G05D  1/00 | B64D 45/00 | G05D  1/02","G05D","G05D   1/0016 | B64C2201/12 | B64C2201/146 | B64D  45/00 | G05D   1/0202 | G05D   1/021","G05D","20","Northrop Grumman Systems Corporation","northrop grumman","Parekh; Devang R. | Fung; Henry H. | Cao; Feng | Oddo; Louis | Patel; Miteshkumar K. | Parsons; William","Parekh","22","5","1","21","0","5","有效","1","26",
"US9927816B2","US15/153778","System and method for operating a follower vehicle in a vehicle platoon","20160513","20180327","20180327","G05D  1/02 | G05D  1/00","G05D","G05D   1/0295 | B60K  31/00 | B60W  30/14 | G05D   1/0027 | G05D   1/0212 | G05D   1/0278 | G05D2201/0213 | G08G   1/22","G05D","18","Macau University of Science and Technology","macau university of science and technology","Li; Zhiwu | Karoui; Oussama | Koubaa; Anis | Khalgui; Mohamed | Guerfala; Emna | Tovard; Eduardo | Wu; Naiqi","Li","6","12","0","6","0","12","有效","1","26",
"US9817395B2","US15/087855","Autonomous navigation of people using a robot network","20160331","20171114","20171114","G05D  1/00 | G06Q 10/06","G05D","G05D   1/0027 | G06Q  10/06311","G05D","20","TOYOTA JIDOSHA KABUSHIKI KAISHA","toyota","Sisbot; Emrah Akin | Suay; Halit Bener","Sisbot","4","0","2","2","0","0","有效","1","14",
"US9811083B2","US14/949541","System and method of controlling autonomous vehicles","20151123","20171107","20171107","B60W 30/18 | B60W 50/00 | G05D  1/00 | B64C 39/02 | G07C  5/00","B60W","G05D   1/0027 | B64C  39/024 | B64C2201/021 | B64C2201/024 | B64C2201/104 | B64C2201/108 | B64C2201/146 | G07C   5/008","G05D","15","Easy Aerial Inc.","easy aerial","Stamatovski; Ivan | Hefny; Mohammad","Stamatovski","9","0","0","9","0","0","有效","1","17",
"US9760072B2","US15/412745","Secure remote operation and actuation of unmanned aerial vehicles","20170123","20170912","20170912","G05B 15/02 | G08B 25/00 | B64C 39/02 | G05D  1/00 | H04W 24/04 | G08B 25/10","G05B","G05B  15/02 | B64C  39/024 | B64C2201/024 | B64C2201/06 | B64C2201/108 | B64C2201/128 | B64C2201/146 | G05D   1/0022 | G05D   1/0027 | G06F   3/04847 | G08B  25/008 | G08B  25/10 | G08C  17/02 | G08C2201/42 | H04L  12/2803 | H04L  12/2816 | H04L  41/28 | H04L  67/12 | H04L  67/125 | H04M   1/72533 | H04M  11/007 | H04W   4/80 | H04W  12/08 | H04W  24/04 | H04W  76/27 | H04W  84/18","G05B","20","Hall; David R. | Hall; Mark | Boswell; Craig","hall david r | boswell craig | hall mark","Hall; David R. | Hall; Mark | Boswell; Craig","Hall","7","6","1","6","0","6","有效","39","9",
"US9738381B1","US15/051078","Industrial machine acoustic inspection using unmanned aerial vehicle","20160223","20170822","20170822","B64C 39/02 | B64B  1/02 | B64D 47/08 | G05D  1/00 | G05D  1/10 | G01M 99/00","B64C","B64C  39/024 | B64B   1/02 | B64C2201/022 | B64C2201/027 | B64C2201/123 | B64C2201/141 | B64D  47/08 | G01M  99/005 | G05D   1/0011 | G05D   1/0027 | G05D   1/0094 | G05D   1/101 | G05D   1/104","B64C","18","General Electric Company","general electric","Loud; Richard Lynn | Davi; Michael Alan","Loud","18","6","1","17","0","6","有效","1","14",
